808441.588458,808946.610358,814022.141518,808403.664746,810676.849283,808322.645290
813507.616154,807720.926914,806700.660270,807176.369247,807942.276178,807523.552815
808033.202549,808734.335953,809280.086624,812254.599833,811741.488253,813196.514112
813718.149003,811610.546602,810832.675940,808395.312898,808285.982107,815026.892641
814297.810313,811752.488573,810096.782465,815716.156457,809226.719140,809499.583236
813833.387783,811932.566879,809769.444613,807773.519242,808407.765914,810269.918445
815020.360683,812389.465563,808485.155364,813584.996702,807170.897106,807502.659049
809569.458392,809565.625265,814578.920867,815813.109469,810416.414855,811623.070333
809297.006924,810419.934836,810077.491768,816526.859988,816735.477205,810035.740101
809509.382454,808172.509029,808238.986564,812465.891590,814650.360443,808580.643173
807788.074060,814095.142106,813478.940424,816490.560216,808548.054712,807691.500562
807630.090271,807608.544014,810095.963416,813252.776794,806454.019296,807901.517995
816393.291034,808983.580699,809389.302204,808815.145379,813178.347652,818032.250143
808664.743067,808375.773436,814462.190429,809515.718254,808398.724566,811722.360108
810520.056901,808351.532592,816518.630681,816368.225551,816971.235098,808510.417501
809958.791730,809974.927337,816401.209788,815695.841585,814836.568618,808664.944114
809019.350766,813486.600390,809137.573945,809903.688332,815687.253121,812893.063565
805454.768048,806088.927602,806276.921052,813580.009819,810694.218776,807780.734511
813233.369264,809940.830472,809612.488569,816352.816111,808898.831068,809640.551518
811472.830614,808655.300296,812606.836565,811411.387538,815116.274551,808332.347692
812062.416411,808231.312134,817347.760604,811350.660499,809305.186183,808501.303540
811307.171580,807858.002813,815817.526665,811885.366771,809295.633058,808144.294222
810500.113923,808581.232441,807968.713287,812876.414712,809909.277997,809963.539696
816731.176052,811457.883145,811604.847209,809253.568533,816209.916986,809732.373168
817173.019231,809446.664049,812440.611427,809407.524317,811484.288999,810673.123095
808858.642815,811423.771417,812305.911075,809619.804534,815687.570861,817385.232653
810521.090926,809635.084661,811892.358875,810605.934515,810036.537620,809798.649243
811471.141085,815500.602565,815207.695856,807831.303392,807441.741858,813841.755438
810806.288286,808380.050853,808782.355495,810359.844194,809429.451833,809060.706429
809457.191779,809197.826889,808953.102993,809198.156367,815969.056238,810970.337126
