2089.17
2080.03
2085.73
2095.5
2106.07
2090.86
2087.22
2085.78
2091.26
2090.68
2091.78
2085.57
2080.57
2080.34
2077.59
2078.38
2085.53
2092.37
2087.41
2086.72
2089.46
2077.13
2086.99
2093.92
2102.53
2084.29
2099.61
2104.16
2093.5
2099.39
