653.423
656.88
654.38
654.713
669.815
664.24
652.949
664.555
662.3
657.349
668.117
659.258
665.533
657.068
655.603
659.747
664.118
660.762
659.905
660.601
653.878
660.649
660.339
657.24
658.614
660.748
657.165
658.294
652.026
664.422
