0,0,0,390
0,0,0,465
0,0,0,534
0,0,0,433
0,0,0,414
0,0,0,335
0,0,0,450
0,0,0,365
0,0,0,364
0,0,0,427
0,0,0,326
0,0,0,402
0,0,0,389
0,0,0,370
0,0,0,454
0,0,0,420
0,0,0,486
0,0,0,365
0,0,0,327
0,0,0,396
0,0,0,451
0,0,0,435
0,0,0,425
0,0,0,468
0,0,0,394
0,0,0,504
0,0,0,482
0,0,0,533
0,0,0,298
0,0,0,491
