5655.3
5632.58
5581.91
5609.09
5522.51
5556.41
5714.84
5539.59
5516.94
5822.9
5579.47
5383.96
5546.35
5442.77
5485.48
5612.92
5493.98
6002.9
5465.77
5661.79
5498.05
5603.23
5688.16
5550.44
5958.62
5461.38
5346.19
5605.42
5793.36
5477.98
