761240.517394,762137.131612,762625.997910,761509.968061,763018.927712,763826.202859
762207.136858,761645.504830,761398.103873,761743.411163,763268.117262,762244.923956
762229.360872,763736.536199,762923.897712,761710.841856,761594.801321,761428.208888
761346.140927,763199.863879,762026.472253,761918.227212,761769.359220,762177.883849
761352.942900,761829.570264,763148.171168,763589.571823,761508.309615,762653.787439
761222.820039,762796.101567,762299.136484,763072.268573,761739.386060,763996.823452
763369.561385,762494.379591,763348.428862,761415.987998,763838.182617,763803.142871
761393.653793,762999.584390,761613.021236,763007.148065,763940.830522,762930.578109
761275.138029,761520.023357,763125.862960,763280.177014,761803.270184,761547.216429
763780.639300,762425.442750,762227.717566,762585.615436,761844.412456,761415.835474
763572.699475,761886.130938,761982.355751,761665.032678,761344.608581,761760.212915
761988.948492,762425.005823,762360.190490,761238.117759,762783.162744,762490.591860
762193.080570,761973.370863,762920.898757,761722.810494,761237.366636,762142.319274
761938.048003,761278.070592,761476.937944,761958.736292,763205.353652,763877.670002
762369.117823,763853.031084,763877.276156,763735.035136,761279.998554,762286.765918
761552.859884,762626.853329,763412.322719,761256.167030,763447.697033,764158.557761
761298.105508,762005.941544,763593.431979,763296.210291,763160.195455,761496.835526
761876.876621,761284.199383,762084.542809,762670.974764,761266.782857,763932.140066
763014.199445,762360.532133,761751.908917,764239.486967,761290.965645,761658.497932
761284.230660,761235.544172,761427.322590,762756.938243,762894.235012,762725.623246
761533.377813,761470.884394,762606.445720,761261.594757,764105.400407,763333.668277
762361.854510,761911.853639,761288.065751,762986.069974,762711.913045,761222.629799
764251.748549,763250.433549,761455.958070,764151.820072,761291.815926,763031.447419
764071.537986,763597.601240,764265.454471,761323.360764,762209.663419,762241.756340
762264.273125,762562.652074,761861.584950,761422.102567,761523.176631,764159.718684
761512.356310,761262.202366,763455.070493,763743.773138,763386.400687,764197.914426
763070.427720,762684.136952,763821.952421,761230.124701,762366.483353,764026.879398
761997.015957,763976.500660,761465.847098,763843.875237,763675.940841,762633.544868
762011.802058,761304.606643,762678.812042,762439.939816,761451.526587,762419.453507
761304.037678,761314.999856,764234.214308,764212.791680,762985.676132,761352.169028
