3.7163,3.65431,3.66828,3.66483,3.68156,3.62839,3.64684,3.68649,3.69966,3.70036,3.70334,3.64167,3.62603,3.63992,3.66503,3.66262,3.64858,3.63569,3.6906,3.66512,3.70836,3.68432,3.66745,3.70282,3.70726,3.69947,3.6733,3.69289,3.66523,3.738
5.62947,5.25357,4.79768,5.17158,5.83936,4.63427,6.02738,5.8586,5.57315,6.03179,5.11815,5.63663,4.71211,5.13667,5.82375,5.59541,4.7495,5.65679,5.83382,5.27911,5.76541,5.71874,5.67618,4.75168,5.48184,6.00136,5.78981,5.03359,5.62519,5.29245
5.62947,5.25357,4.79768,5.17158,5.83936,4.63427,6.02738,5.8586,5.57315,6.03179,5.11815,5.63663,4.71211,5.13667,5.82375,5.59541,4.7495,5.65679,5.83382,5.27911,5.76541,5.71874,5.67618,4.75168,5.48184,6.00136,5.78981,5.03359,5.62519,5.29245
5.62947,5.25357,4.79768,5.17158,5.83936,4.63427,6.02738,5.8586,5.57315,6.03179,5.11815,5.63663,4.71211,5.13667,5.82375,5.59541,4.7495,5.65679,5.83382,5.27911,5.76541,5.71874,5.67618,4.75168,5.48184,6.00136,5.78981,5.03359,5.62519,5.29245
5.62947,5.25357,4.79768,5.17158,5.83936,4.63427,6.02738,5.8586,5.57315,6.03179,5.11815,5.63663,4.71211,5.13667,5.82375,5.59541,4.7495,5.65679,5.83382,5.27911,5.76541,5.71874,5.67618,4.75168,5.48184,6.00136,5.78981,5.03359,5.62519,5.29245
5.62947,5.25357,4.79768,5.17158,5.83936,4.63427,6.02738,5.8586,5.57315,6.03179,5.11815,5.63663,4.71211,5.13667,5.82375,5.59541,4.7495,5.65679,5.83382,5.27911,5.76541,5.71874,5.67618,4.75168,5.48184,6.00136,5.78981,5.03359,5.62519,5.29245
5.62947,5.25357,4.79768,5.17158,5.83936,4.63427,6.02738,5.8586,5.57315,6.03179,5.11815,5.63663,4.71211,5.13667,5.82375,5.59541,4.7495,5.65679,5.83382,5.27911,5.76541,5.71874,5.67618,4.75168,5.48184,6.00136,5.78981,5.03359,5.62519,5.29245
5.62947,5.25357,4.79768,5.17158,5.83936,4.63427,6.02738,5.8586,5.57315,6.03179,5.11815,5.63663,4.71211,5.13667,5.82375,5.59541,4.7495,5.65679,5.83382,5.27911,5.76541,5.71874,5.67618,4.75168,5.48184,6.00136,5.78981,5.03359,5.62519,5.29245
5.62947,5.25357,4.79768,5.17158,5.83936,4.63427,6.02738,5.8586,5.57315,6.03179,5.11815,5.63663,4.71211,5.13667,5.82375,5.59541,4.7495,5.65679,5.83382,5.27911,5.76541,5.71874,5.67618,4.75168,5.48184,6.00136,5.78981,5.03359,5.62519,5.29245
5.62947,5.25357,4.79768,5.17158,5.83936,4.63427,6.02738,5.8586,5.57315,6.03179,5.11815,5.63663,4.71211,5.13667,5.82375,5.59541,4.7495,5.65679,5.83382,5.27911,5.76541,5.71874,5.67618,4.75168,5.48184,6.00136,5.78981,5.03359,5.62519,5.29245
