779233.841523,789546.311273,798478.711324,773086.974238,796793.46667,791604.459846
801331.215273,798643.217053,789091.930475,783097.723221,795467.248616,775000.728932
797188.823897,798694.817361,775042.697382,779268.772864,793020.531769,799356.240324
775925.220108,799140.257895,801644.277538,787137.140424,774257.558907,789139.546049
782060.420862,799791.935877,788740.153831,786580.814579,796522.252882,773157.840253
785069.845895,798326.2298,780456.686458,771732.052245,777758.768206,796909.407751
799214.231243,786658.475176,781850.672517,791537.200987,780760.428139,801075.125957
801920.528684,795322.1237,777123.839996,780089.05307,771576.495493,788711.043065
800177.519021,778146.30975,785748.722632,795882.845613,770421.275103,785855.750789
772459.660265,787528.843091,797168.656954,790047.408789,782417.952422,796898.238021
779113.546991,772135.285977,787706.13642,804518.453135,802950.460495,789225.434641
803406.690534,782705.035382,794655.849354,791618.92042,770234.121838,779715.532783
802401.684689,794253.535447,791795.185456,780309.506587,803283.437672,774146.557456
795666.289597,773615.038962,777871.232888,800735.169396,773979.487808,796804.561911
786078.438903,796018.948538,804006.492018,781170.864152,794512.295112,775564.584445
793361.8839,778602.290402,802218.499455,803806.397362,794123.02247,780925.01968
785915.117371,802408.692653,770416.996126,773975.902426,798136.935736,785452.839297
794356.45504,778129.997265,803897.451312,794914.007054,790804.50099,777572.16063
778059.347358,796257.194296,792036.901774,797545.847113,780365.161122,783211.110582
790833.151184,792808.5826,772514.451597,778063.2639,802296.764701,800913.074031
784824.455209,776547.036709,794188.769111,797071.658192,776206.026208,801684.148467
803442.970749,781651.439511,794085.224914,801995.371511,805674.592232,775611.150117
779070.733186,797174.243057,787275.865476,800912.928083,786487.046776,801018.22089
771571.697654,779109.492696,785932.806454,802160.819551,794904.658473,796928.949662
792496.316602,779967.269006,783914.468225,794106.726189,802182.647776,786744.385414
796223.609317,794706.026933,792548.925297,792341.100124,790517.622009,777538.419696
786783.975626,778160.901219,789517.29855,795649.85255,785668.902976,799944.257501
790977.010696,786537.986921,791380.004995,804040.660824,790880.293352,774285.172052
790660.574098,800890.369899,793594.974475,801607.746509,777446.263581,770728.112784
784615.116206,796623.127182,771651.322268,777125.255078,791166.939988,796964.077079
