y
777587.0652
777591.1588
777611.6054
777645.4932
777656.7828
777692.9618
777706.1667
777713.7738
777726.7392
777749.7489
777743.3263
777774.0469
777792.5633
777782.5712
777810.5546
777832.7785
777833.2866
777883.9953
777871.512
777933.0608
778006.0699
778013.7239
777952.5654
778011.7145
778022.5024
778036.0124
778030.4891
778045.6422
778039.3517
778053.2373
778096.6662
778104.8773
778125.1341
778137.2671
778097.6196
778167.7371
778172.1985
778182.0869
778201.18
778235
778239.5
778233.7229
778233.5658
778243.87
778249.4908
778255.1816
778263.9316
778272.7258
778211.37
778278.7453
778282.3668
778283.6151
778286.6685
778291.6397
778302.573
778307.3397
778329.5
778294.0692
778351.5
778354.7857
778366.4604
778381.5
778381.2292
778379.4527
778393.903
778400.5
778398.43
778445.5
778433.6353
778442.2082
778488
778476.411
778489.5
778474.4788
778501.783
778506.9198
778502.4407
778537.5532
778559.5
778560.5
778573
778572.2647
778576.1
778513.9963
778601.5
778606
778603.7353
778596.2775
778607.8333
778617.5
778611.0997
778617.7231
778621.5818
778624.2333
778624.875
778620.5222
778629.5
778627.8636
778626.2368
778631.5938
778631.9643
778634.5
778632.6081
778636.5
778634.6429
778636.1699
778638.5
778640.9138
778643.4951
778647.5
778647.5
778644.951
778640.075
778644.3101
778650.5
778650.0263
778649.5167
778651.6212
778652.3095
778657.5
778650.7882
778658.5
778660
778660.375
778662.5
778656.5706
778659.7727
778660.3214
778666.5
778667.5
778667.5
778664.9474
778668.5
778668.5
778668.5
778669.5
778664.0362
778669.5
778670.5
778670.5
778671.5
778669.2073
778672.9
778673.5
778674.5
778679.5
778677.2593
778682.2368
778685.5
778684.4
778674.131
778688.5
778689.5
778684.6264
778675.4923
778691.5
778692.5
778691.1667
778689.5526
778692.5
778693.1667
778695.5
778690.275
778696
778697.9444
778700.5
778697.2027
778694.0044
778702.5
778699.9762
778703.5
778701.2692
778702.875
778692.7157
778701.4167
778705.5
778706.5
778706.5
778706.5
778706.5
778704.3302
778707.5
778636.652
778708.5
778709.5
778707.3824
778710.5
778708.0185
778692.6396
778712.5
778713.7857
778714.5
778715.5
778717.7
778718.0714
778716.8714
778721.5
778722.5
778722.5
778722.5
778716.3965
778721.75
778717.359
778724.25
778724.5
778723.75
778722.0152
778717.5408
778728.5
778728.5
778728.5
778729.5
778729.5
778729.5
778725.8514
778730.25
778719.7225
778730.5
778728.4189
778731.5
778731.5
778731.5
778731.5
778732.5
778732.5
778732.5
778732.75
778733.5
778734.5
778733.5
778718.6818
778735
778735
778734.8333
778735.5
778736.5
778736.5
778736.5
778736.1667
778735.0714
778736.2
778737.5
778737.5
778738.5
778738.5
778738.5
778737.9
778735.0143
778740.5
778740.5
778743.5
778743
778743.8333
778743.3222
778745.5
778738.7561
778745.5
778747.5
778727.209
778748.5
778747.8333
778748
778738.6074
778749.5
778750.5
778744.9184
778751.5
778752.5
778752.5
778745.9204
778754.5
778754
778756.5
778757.5
778755.1842
778750.4603
778758.5
778755.75
778759.5
778759.5
778759.5
778760.5
778760.5
778755.2979
778761.5
778762.5
778755.7782
778743.0867
778758.0075
778763.9
778746.4657
778763.2917
778761.5563
778764.5
778765.5
778764.7069
778760.8619
778763.9324
778770.5
778769.9571
778766.9849
778771.6667
778775.5
778771.1186
778766.555
778776.5
778769.0241
778776.5
778777.25
778773.2177
778771.6524
778777.7727
778775.8333
778779
778780.5
778780.5
778777.8696
778777.8704
778779.5132
778782.5
778779.7727
778783.8333
778784.5
778784.5
778785.431
778780.6646
778792.3667
778793.0541
778796.3889
778802.5
778798.1625
778805.5
778802.8958
778795.2077
778808.5
778809
778811.5
778794.7601
778814.5
778816.1
778810.7571
778817.5
778812.84
778804.2677
778820.2333
778823.0385
778829.5
778824.373
778829.5
778825.0811
778825.4714
778829.0938
778832.5
778808.6727
778834.6219
778832.6828
778840.5
778840.5
778839.3333
778836.9565
778838.3889
778844.5
778844.3654
778846.8415
778851.5
778848.125
778841.8377
778844.1714
778852.25
778856.8333
778859.5
778861.1
778861.5
778860.3889
778862.1667
778863
778860.1182
778863.5
778865.375
778847.931
778861.2647
778866.1667
778866.6429
778865.6875
778868
778866.2895
778869.2143
778871.5
778870.9286
778866.8247
778864.1891
778872.675
778875.3889
778877.5
778873.3022
778879.625
778880.5
778881.5
778873.1966
778883
778885.5
778882.2714
778883.4604
778889.5
778889.5
778888.8333
778890.5
778886.1923
778886.5652
778891.5
778890.5588
778891.8333
778891.5
778895.5
778895.5
778900.5
778900.5
778897.0429
778900
778901.5
778901.5
778898.2547
778903
778892.7411
778902.5
778904.8333
778905.5
778905.5
778905.5
778904.9
778907.5
778907.5
778907.5
778897.026
778908.0556
778909.5
778911.1667
778913.5
778912.125
778913.5
778914.5
778915.5
778909.2638
778909.6429
778917.5
778919.1667
778920.5
778920.5
778910.5273
778922.5
778895.721
778922.5
778923.5
778921.4231
778914.8013
778911.3409
778924.5
778922.3276
778925.5
778922.8684
778925.5
778926.6667
778927.75
778925.1458
778931.5
778931.5
778927.5811
778926.4495
778933.5
778933.5
778931.9546
778931.9333
778932.0893
778925.1212
778935.5
778935.5
778936
778937.5
778917.9217
778937.5
778937.5
778937.75
778938.5
778938.5
778936.0283
778934.7381
778933.375
778934.9894
778941.5
778941.5
778944
778945.2143
778946.125
778949.5
778940.1319
778942.5544
778949.6429
778953.5
778953.5
778952.0143
778951.0862
778947.3765
778957.5
778959
778930.9421
778958.2667
778957.6539
778961.5
778961.1667
778961.875
778961.125
778956.3429
778961.5
778961.25
778963.5
778962.7857
778965.5
778964.8333
778966.5
778966
778962.8684
778967.5
778967.8333
778968.5
778968.5
778965.2907
778967.875
778970.5
778969.7857
778971.5
778967.2467
778972
778966.881
778973.5
778973.5
778974.8333
778974.75
778976.1
778974.6351
778978.8333
778979.8333
778975.934
778968.026
778981.5
778981.5
778976.4039
778973.2638
778982.5
778982.5
778965.9786
778985.5
778978.8083
778966.8486
778986.5
778987.5
778981.4881
778985.1154
778987.5
778978.4465
778988.5
778987.6111
778985.5
778982.9583
778990.5
778992.5
778977.7617
778989.1747
778990.78
778994.5
778994.5
778995.5
778995.5
778997.5
778998.5
778998.5
778983.6343
778999.5
778995.2778
778996.0082
779001.5
778997.0397
778990.9739
778999.4
778989.9317
778998.7195
779000.1897
778999.5465
779005.5
779006.5
779003.2317
779008.5
779008.5
779006.097
779009.5
779005.8333
779009.5233
779010.218
779014.5
779012.875
779014.25
779017.5
779012.2328
779018
779013.9372
779016.5
779013.6885
779019
779020.5
779020.5
779011.5743
779017.9091
779021.5
779022.5
779023.5
779020.2917
779018.0643
779016.9192
779025.8333
779019.5
779025.8462
779016.9429
779029
779029.5
779024.2747
779030.5
779031.1
779031.5
779026.1741
779029.4048
779019.7849
779027.287
779026.7685
779034.2143
779031.4811
779035.5
779028.5704
779036.5
779032.0441
779037.5
779038.5
779031.5522
779035.3095
779040.5
779036.3333
779039.0882
779025.3481
779040.7
779041.5
779042.5
779040.9546
779042.5
779036.4008
779039.5374
779043.5
779037.4143
779038.3806
779044.5
779045.5
779046.5
779043.3929
779046.5
779045.5
779047.1667
779040.4863
779047.5
779048.5
779048.5
779048.5
779049.5
779049.5
779049.5
779043.0022
779049.5
779049.5
779049.5
779049.5
779041.1094
779051
779051
779050.2778
779051.5
779052.5
779051.0385
779046.9844
779049.9167
779053
779053.5
779049.375
779054.1
779050.5909
779055.5
779055.5
779056.5
779052.9783
779045.5931
779057.8333
779059.5
