5529.55
5540.5
5460.28
5549.18
5518.7
5603.43
5535.37
5552.39
5485.69
5375.34
5531.02
5419.58
5511.98
5567.4
5418.95
5534.13
5573.87
5613.23
5470.8
5404.06
5544.3
5560.87
5521.51
5585.01
5482.77
5511.33
5376.99
5663.2
5383.88
5494.36
