3.67043,3.67361,3.69855,3.65109,3.6429,3.65196,3.64026,3.68762,3.63891,3.68644
6.42942,6.47741,6.49221,6.33868,6.32888,6.39089,6.33955,6.4682,6.33601,6.39837
9.20171,9.27752,9.28964,9.02317,9.01478,9.13848,9.04722,9.25111,9.03186,9.11199
11.98,12.0729,12.097,11.7056,11.6996,11.8939,11.7607,12.0335,11.7312,11.7948
14.7579,14.8762,14.9103,14.3927,14.3822,14.6471,14.4684,14.8201,14.4316,14.4887
17.5256,17.6775,17.7295,17.0812,17.0657,17.3919,17.1807,17.6138,17.1372,17.1975
20.2662,20.4635,20.5455,19.7704,19.7512,20.129,19.8972,20.4112,19.8431,19.9119
23.0151,23.2487,23.3628,22.4612,22.4321,22.8603,22.6117,23.2101,22.5515,22.6192
25.7803,26.029,26.1798,25.1486,25.1182,25.5883,25.3278,26.0136,25.2622,25.3114
28.5486,28.8172,28.9989,27.8352,27.8062,28.3174,28.0505,28.803,27.9742,27.9955
31.3172,31.6167,31.8174,30.5242,30.4936,31.0498,30.767,31.5868,30.6883,30.6956
34.081,34.4026,34.6331,33.2112,33.1824,33.7828,33.4819,34.3779,33.4056,33.4057
36.8406,37.1845,37.447,35.8991,35.8738,36.5199,36.201,37.1791,36.1259,36.1209
39.5958,39.958,40.2608,38.5899,38.5646,39.2609,38.9205,39.983,38.8479,38.8359
42.3522,42.7397,43.075,41.2728,41.2611,42.008,41.6403,42.7887,41.5709,41.5377
45.1018,45.5275,45.8901,43.9603,43.9558,44.7498,44.3714,45.5997,44.2928,44.2264
47.8509,48.3137,48.7023,46.6547,46.655,47.4766,47.1182,48.4196,47.0134,46.921
50.5961,51.0906,51.5173,49.3424,49.3546,50.1966,49.8625,51.2344,49.735,49.6255
53.345,53.8481,54.3367,52.0302,52.052,52.93,52.5968,54.0498,52.4526,52.3338
56.0939,56.6112,57.1557,54.7193,54.7552,55.6684,55.3508,56.8629,55.1658,55.0442
58.8438,59.376,59.9748,57.4097,57.4586,58.39,58.0878,59.6633,57.8774,57.7569
61.5905,62.1346,62.7963,60.1002,60.1628,61.1192,60.839,62.4773,60.5882,60.4717
64.336,64.8881,65.6241,62.7933,62.8689,63.8488,63.6067,65.2862,63.2999,63.1884
67.0807,67.6574,68.4521,65.4882,65.5711,66.5642,66.3786,68.0955,66.0077,65.9025
69.8248,70.4136,71.2814,68.1894,68.2743,69.2994,69.1539,70.9054,68.7116,68.6114
72.5695,73.157,74.1136,70.8912,70.9789,72.021,71.9357,73.7143,71.4161,71.3106
75.3147,75.8958,76.9481,73.596,73.6835,74.7469,74.7041,76.5238,74.1216,74.0182
78.0581,78.6357,79.7757,76.3026,76.3876,77.4759,77.4627,79.3351,76.831,76.7289
80.8033,81.3735,82.5974,79.011,79.096,80.1944,80.2497,82.1497,79.5695,79.4299
83.5479,84.1225,85.3882,81.7222,81.8047,82.9294,83.0146,84.9637,82.2931,82.1386
86.2953,86.8668,88.1937,84.4298,84.5168,85.6439,85.8086,87.7794,85.017,84.8518
89.048,89.6017,91.0145,87.137,87.2307,88.3781,88.5771,90.5984,87.7417,87.5539
91.7992,92.3434,93.8434,89.8513,89.9449,91.0954,91.3591,93.4186,90.4584,90.2693
94.5498,95.0799,96.6707,92.5676,92.6564,93.8281,94.1525,96.2384,93.1839,92.9802
97.2995,97.8173,99.4885,95.2829,95.3739,96.5466,96.9464,99.0614,95.897,95.6885
100.05,100.553,102.28,98.0061,98.0901,99.2758,99.7419,101.892,98.6224,98.4061
102.8,103.291,105.086,100.724,100.806,101.994,102.536,104.729,101.336,101.113
105.55,106.028,107.909,103.454,103.525,104.722,105.332,107.571,104.049,103.827
108.302,108.766,110.726,106.18,106.246,107.445,108.131,110.417,106.774,106.547
111.055,111.503,113.526,108.912,108.972,110.167,110.93,113.266,109.488,109.257
113.811,114.235,116.324,111.648,111.694,112.896,113.73,116.122,112.194,111.975
116.568,116.966,119.145,114.38,114.41,115.613,116.526,118.972,114.9,114.7
119.331,119.696,121.967,117.109,117.128,118.347,119.318,121.812,117.606,117.421
122.096,122.422,124.771,119.844,119.847,121.064,122.114,124.659,120.313,120.136
124.863,125.146,127.564,122.583,122.567,123.8,124.904,127.499,123.024,122.857
127.626,127.869,130.379,125.337,125.284,126.524,127.694,130.339,125.739,125.587
130.386,130.588,133.188,128.102,127.997,129.246,130.482,133.175,128.464,128.322
133.144,133.307,135.977,130.859,130.71,131.986,133.271,136.012,131.188,131.047
135.901,136.024,138.787,133.61,133.422,134.715,136.062,138.852,133.892,133.764
138.66,138.741,141.582,136.368,136.132,137.432,138.855,141.69,136.614,136.497
141.425,141.451,144.379,139.137,138.84,140.165,141.646,144.513,139.33,139.235
144.198,144.159,147.19,141.89,141.542,142.908,144.44,147.353,142.05,141.953
146.975,146.864,149.975,144.64,144.244,145.655,147.226,150.172,144.76,144.688
149.749,149.578,152.783,147.397,146.942,148.398,150.017,153.003,147.488,147.414
152.514,152.281,155.567,150.17,149.639,151.14,152.801,155.842,150.2,150.148
155.276,154.982,158.372,152.982,152.337,153.881,155.587,158.669,152.909,152.86
158.035,157.693,161.148,155.749,155.031,156.629,158.364,161.497,155.627,155.577
160.797,160.396,163.943,158.568,157.726,159.379,161.141,164.328,158.352,158.299
163.563,163.095,166.746,161.339,160.42,162.132,163.928,167.161,161.078,161.015
165.792,165.8,169.549,164.139,163.111,164.877,166.727,169.995,163.803,163.719
165.792,168.507,172.331,166.953,165.803,167.612,169.522,172.817,166.525,166.437
165.792,171.204,175.107,169.751,168.494,170.346,172.3,175.649,168.957,169.156
165.792,173.906,177.888,172.548,171.188,173.087,175.079,178.468,168.957,171.869
165.792,176.608,180.664,175.334,173.882,175.842,177.874,181.289,168.957,174.569
165.792,179.309,183.436,178.142,176.576,178.592,180.566,184.115,168.957,177.272
165.792,182.01,186.2,180.941,178.246,181.334,180.566,186.94,168.957,179.972
165.792,184.712,188.962,183.733,178.246,184.087,180.566,189.756,168.957,182.669
165.792,187.414,191.721,186.547,178.246,186.842,180.566,192.566,168.957,185.375
165.792,189.973,194.474,189.368,178.246,189.59,180.566,195.388,168.957,188.068
165.792,189.973,197.224,192.191,178.246,192.349,180.566,198.203,168.957,190.762
165.792,189.973,199.498,195.014,178.246,195.109,180.566,201.02,168.957,192.57
165.792,189.973,199.498,197.836,178.246,197.865,180.566,203.574,168.957,192.57
165.792,189.973,199.498,200.655,178.246,200.628,180.566,203.574,168.957,192.57
165.792,189.973,199.498,203.459,178.246,203.393,180.566,203.574,168.957,192.57
165.792,189.973,199.498,206.251,178.246,206.161,180.566,203.574,168.957,192.57
165.792,189.973,199.498,209.061,178.246,208.934,180.566,203.574,168.957,192.57
165.792,189.973,199.498,211.884,178.246,211.712,180.566,203.574,168.957,192.57
165.792,189.973,199.498,214.668,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,217.481,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,219.66,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,221.435,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,221.435,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,221.435,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,221.435,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,221.435,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,221.435,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,221.435,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,221.435,178.246,213.204,180.566,203.574,168.957,192.57
165.792,189.973,199.498,221.435,178.246,213.204,180.566,203.574,168.957,192.57
