748730.498309,741544.697125,742501.292455,747298.658509,743758.175559,748541.727417
748330.811266,746744.051157,749822.024652,741647.233518,743974.063204,745449.043752
744374.036174,745589.446799,749039.079201,743413.009168,747936.189805,747923.377266
749755.640025,745854.487807,746695.675243,749250.589461,748744.987385,749292.831035
749915.190350,745162.181584,743283.626586,743239.612504,744570.291088,743579.789430
745222.407638,747938.558234,745006.265699,746060.657975,742778.755679,743452.631841
749323.478561,744342.936733,741208.810836,748204.393531,749213.584509,740454.652990
742487.119186,745637.597518,741266.835320,748992.900430,750002.039882,741365.654030
744005.706656,748712.719725,743712.022686,750115.013318,742076.342442,749787.193842
749440.314197,743088.900308,742171.072618,741313.610803,746145.253636,741166.047569
748436.360538,748983.703739,741392.181190,744507.841109,741257.570296,749180.164906
746956.710557,748661.744230,749391.530048,748872.451282,744232.587960,741956.300094
750232.191329,742694.225618,745161.578853,750637.454233,748798.830283,742989.402932
749547.781341,749138.385964,747138.599853,748841.279470,741341.753929,749114.316144
748492.971135,749725.962626,744992.049520,746940.572652,748897.792468,746285.651809
749301.979240,744741.240137,741647.413146,743788.190504,746840.232736,749153.927110
745188.442083,749651.088007,743012.599130,742051.488081,749844.086498,743331.190504
744173.279137,747797.859270,742593.888406,741229.913300,743347.842870,750103.463837
742068.262300,742639.160058,744705.954483,743483.944596,744291.553611,749262.410974
743119.712403,749014.996199,742963.620442,741672.995921,746340.201840,742982.391001
742218.497719,743945.174192,742173.073636,743605.358938,748728.966155,749515.711933
748675.711838,743543.420297,749267.486069,743563.700306,742286.598734,741572.330828
743991.852604,743664.801159,750262.650136,744578.807156,749287.516663,750650.466934
743570.455473,740695.014958,746195.885843,749410.128528,746513.362487,748041.780656
746425.902201,741452.879847,747996.863684,742871.104139,742036.634817,749013.586367
748410.404069,740713.507826,747898.187604,749298.752827,746962.086363,747953.909115
745355.271551,742431.701896,743122.248064,746532.879390,748915.004563,743769.347841
749807.918751,743131.916572,742914.801600,742742.527231,744365.603384,749827.359841
746644.100709,749259.611460,749136.891509,748864.090936,749051.974279,748091.972077
750519.786305,750538.608803,748727.634377,749183.850473,750423.697484,743811.031427
