760377.364495,759176.793382,760916.587039,759005.329921,760748.927713,759113.823000
759310.914336,761441.565392,761849.284661,760852.692810,760265.809983,760468.280275
759444.391668,760580.873079,758619.100795,759839.003770,759560.217954,759715.401820
760923.737461,759985.151425,760132.703719,759791.781565,758912.399141,760982.350215
759447.919726,759894.965799,760253.171662,759599.520128,761143.844049,760183.999004
759791.892527,759692.896296,761773.482208,762023.743192,762164.584728,760374.900845
758349.187580,759044.759972,758429.148911,760963.011985,758673.736964,760692.675628
760890.139377,758875.001207,759915.167647,758851.404355,760551.312388,759525.145057
761185.754665,760228.814266,759567.862718,759245.669355,760572.313028,758995.258819
758669.567803,759501.902438,758881.645075,758774.553191,760182.290079,761036.840518
761220.832306,758684.174111,759589.195851,758951.876034,761271.239326,759145.006699
759360.582569,760691.962927,758283.969890,761243.781833,761116.129112,761318.593752
760612.592134,761055.302509,760416.613211,759528.967920,760063.528355,761462.595296
761024.836711,758520.609320,759807.089915,760491.592839,760166.279363,759619.833110
759053.257366,760054.864878,760098.582838,761447.172722,758759.135359,761103.539243
758372.336266,761156.499098,759770.209411,759612.164755,759930.015456,761232.141416
759932.547457,759596.609369,761356.321649,761652.332471,759878.095723,761168.994628
759570.724112,760039.836065,760934.038369,759519.819641,761455.164442,759134.853569
759110.418699,759913.071987,759356.154443,760448.286524,761444.822220,759103.507508
758969.167924,758643.503039,759302.484412,761090.432210,760696.590347,758702.059783
760806.182765,760273.578378,759527.446316,761452.602289,758931.822301,760651.456193
761241.405527,760407.632523,758395.899406,758898.465014,760241.394798,761131.820749
761519.197939,760487.514158,759425.630368,760801.680331,759432.989384,761046.750212
761198.212067,759011.741411,758756.603478,758261.734909,761160.312652,760214.110827
759794.466517,759156.890226,759658.376677,760336.638428,759473.993780,758682.871051
760724.994995,759746.791562,759838.532228,758370.673629,759768.633997,758713.736891
760782.291605,761230.634615,760571.229971,761496.335076,758752.414149,759227.845517
758922.634069,760147.578415,759311.217958,759183.922586,761550.674312,760292.152438
758986.745351,761755.522212,759698.497970,760907.885584,758831.639572,760575.146915
760855.535989,761820.353986,759424.561890,759359.886420,759826.510887,759479.103656
