762669.549339,761465.341422,763210.404543,761293.353938,763042.241806,761402.179599
761333.343307,763469.712613,763878.516131,762879.256187,762290.801549,762493.809361
762053.751041,763194.151919,761225.605813,762449.725761,762169.977331,762325.690789
763286.270556,762344.756493,762492.766263,762150.779105,761268.656832,763345.067896
761333.672089,761781.838486,762140.934463,761485.649824,763033.832016,762071.590804
761366.276015,761267.071024,763351.997001,763602.773907,763743.915127,761950.497470
761251.600369,761949.839851,761331.863553,763875.478700,761577.397976,763604.096536
763267.839456,761246.370759,762289.804659,761222.694438,762927.945936,761898.553823
763549.106162,762589.181921,761926.164733,761602.971080,762933.750499,761351.775256
761436.135151,762271.519364,761648.989378,761541.500337,762954.396915,763812.081006
763989.108434,761443.175603,762351.510095,761711.858606,764039.694890,761905.690972
762304.983364,763641.550845,761224.180398,764195.519769,764067.369163,764270.627741
762402.127364,762845.888929,762205.687057,761315.947826,761851.761783,763254.143219
764036.848219,761522.668406,762814.260107,763501.481287,763174.874320,762626.251357
761821.227806,762826.501091,762870.379586,764223.916336,761526.022244,763879.019389
761358.567221,764153.749721,762761.974193,762603.306221,762922.411277,764229.688137
761606.223786,761269.542628,763033.158454,763329.822694,761551.652715,762845.414638
761807.130099,762277.633105,763174.479649,761756.080482,763697.150339,761369.962869
761353.088273,762158.119451,761599.548549,762694.922939,763694.424205,761346.145664
761554.034947,761227.262276,761888.499116,763682.561025,763287.375747,761286.009734
763122.560760,762588.323134,761839.910085,763770.949357,761242.462552,762967.362982
764086.158002,763249.254673,761229.961342,761734.412637,763082.389338,763976.161378
763356.680830,762322.497627,761258.036743,762637.428764,761265.412842,762883.087334
764195.629838,762000.512029,761744.364601,761247.533805,764157.582499,763207.636910
762443.151148,761803.348342,762306.591316,762987.226434,762121.557326,761327.667389
763628.903631,762646.946751,762739.040954,761265.553445,762668.874736,761609.934562
763480.241779,763930.176800,763268.425646,764196.827266,761443.130165,761920.256450
761225.634862,762454.317795,761615.405342,761487.716101,763861.690019,762599.333180
761495.515591,764273.493525,762209.632198,763423.038801,761339.894061,763089.191489
762767.684971,763734.938005,761333.098353,761268.258897,761736.059427,761387.772357
