411,0,0,316
435,0,0,266
440,0,0,322
474,0,0,280
368,0,0,81
419,0,0,284
290,0,0,334
394,0,0,274
424,0,0,308
422,0,0,258
419,0,0,258
280,0,0,299
424,0,0,262
411,0,0,275
446,0,0,255
335,0,0,109
443,0,0,293
449,0,0,267
458,0,0,318
419,0,0,265
413,0,0,252
350,0,0,240
418,0,0,249
241,0,0,245
390,0,0,281
316,0,0,263
348,0,0,261
436,0,0,333
287,0,0,277
437,0,0,312
