820925.288067,821824.956353,820924.086668,821146.383158,821006.184793,821687.411954
821037.824844,821504.668792,821785.006493,821663.876222,821106.058675,821532.569466
820983.054038,821359.123560,821216.967265,821000.981953,821849.235378,821430.047288
821528.008296,821154.763090,821233.732224,821585.687046,821825.542341,820886.701116
821233.722610,821523.602356,821272.227880,821561.653455,821748.483018,821313.120931
821353.593054,821902.151900,821718.920966,821575.490333,821140.620483,821555.817773
821488.711113,821447.503973,820939.549445,821648.062965,821473.663244,821914.289920
821640.582221,820942.463236,821626.873658,821508.206824,821008.173420,821657.456354
821715.120499,821256.829346,821096.648621,821581.114596,821732.749769,821383.267832
821207.492369,821478.377574,821053.438390,821627.356500,821506.129436,821449.070105
821715.805566,821039.759951,821605.555340,821711.456667,821095.113651,821663.860096
821677.298282,820987.016177,821466.587751,821346.081303,821203.406424,821748.348674
820888.157764,821916.319778,821579.588546,821142.458147,821877.251359,821090.797484
821577.231802,821846.878745,821282.146086,821242.879512,821258.973842,821552.866470
821099.486670,821856.569430,821427.546006,821234.191173,821113.471075,821848.039482
821782.461218,820977.557432,821573.784587,821450.123792,820919.790242,821548.858360
821784.576566,821596.272683,821604.018711,821191.626134,821195.029942,821419.442383
821836.751068,821252.119633,821644.079262,821805.209248,821081.117301,821757.206286
821560.200023,821335.059069,821917.085398,821011.980898,821560.553759,821247.510133
821103.829937,821311.330739,821435.585024,820901.507970,821378.159541,821143.196461
821341.959589,821549.097554,821825.983045,820935.710020,821396.965818,821045.392310
821324.569746,821079.829145,821882.490922,821732.378909,821202.271228,821665.390241
821175.571420,821020.531460,821626.354502,820897.586291,820961.984100,821194.141466
821763.550491,821797.749600,821375.923140,821828.804107,821432.825712,821605.878048
821003.018337,821615.046911,821123.318933,821429.012865,821521.842959,821627.558237
820966.405004,821488.287940,821762.311246,821299.138547,821032.491119,821538.057110
821542.452815,821821.341939,821530.046271,821216.237356,821311.147528,821053.297082
821444.911161,821559.585670,820946.972683,821185.872190,821723.966462,821144.529449
821235.813200,821430.433380,821228.862185,821870.209172,821671.281066,821340.792351
821239.643765,820928.128779,820989.339176,821515.162633,821618.325223,820946.365178
