812326.761064,811521.664068,812948.941509,812866.896122,812115.940653,811316.723999
812107.643481,812339.477353,811850.689987,811498.363847,812768.849761,811320.923505
812631.671414,811318.442707,812781.352586,811390.943337,811648.093312,812346.951414
811616.824135,812895.848369,812422.184665,811393.329955,812238.730166,811906.186272
811790.392325,812206.499744,812598.732716,812644.781834,811484.441459,811350.774037
812250.678200,812517.796987,812379.952603,811354.952772,812645.083107,811980.823051
812789.271064,812925.594908,812057.245001,811322.807669,811872.336606,811612.519617
811436.874832,812417.586773,811333.538822,811314.145989,812542.491922,812396.546181
811678.302508,811731.427385,812242.148139,811935.227002,811310.018134,812832.599288
811830.342511,812508.741927,812692.077931,811651.526228,811428.425132,811338.886502
812056.911454,811332.793043,812935.560954,811325.834874,812797.958462,811877.761050
812462.984010,812918.646355,811312.088422,812479.402175,811709.050509,811541.260660
812224.378103,812601.509800,811340.633620,812895.690129,812395.525362,812831.131386
812537.455134,812329.660174,812815.080544,812047.271041,812779.544261,811349.726797
812456.379178,812411.865035,811406.017490,811771.263846,811334.166484,812844.465996
811497.884885,812183.995059,811326.901147,812649.656782,812945.477543,812421.645645
811621.595420,811332.882918,812118.662500,811675.558416,812971.575156,812168.850507
812791.580783,811799.710149,811318.578315,812031.901519,812871.495363,812111.652049
812500.322203,812772.669750,811906.650437,812381.906112,811346.256332,812557.803968
812715.875498,811683.056882,811328.872086,811357.378535,812884.336050,812380.524183
812902.251088,811331.067508,811816.356400,812869.484482,811425.964492,812898.591613
812298.123979,812876.140205,811436.985034,812187.812415,811911.714785,811309.499171
812510.251549,811987.335805,811371.927682,812623.914996,811920.773498,812399.387436
811660.202812,811947.550421,812704.312812,812081.874090,812731.334041,811312.153307
811913.611195,811904.024698,812589.089828,811348.121021,811561.218840,811503.643545
811651.188559,811389.498390,811963.601080,811943.067709,812589.935610,812752.779969
811367.432348,812755.782975,811974.099766,812736.632017,812551.834311,812434.869900
812400.822536,811336.191079,811510.273777,812745.566451,812079.088160,812833.552300
811333.024880,811331.316072,811889.589758,812184.311469,811610.983107,812927.618306
812087.451578,811810.516701,812075.080713,811334.558314,811352.863388,812662.541973
