820785.749283,821685.255079,820784.545761,821006.801575,820866.628864,821547.735097
820988.564163,821455.379422,821735.699930,821614.576024,821056.794680,821483.278392
820835.293517,821211.292643,821069.163644,820853.215576,821701.314696,821282.202535
821437.644703,821064.440645,821143.402585,821495.317262,821735.144705,820796.411312
821225.510224,821515.387347,821264.015032,821553.437579,821740.264855,821304.908048
821287.887408,821836.398612,821653.184846,821509.766150,821074.933050,821490.094971
821225.875727,821184.682708,820676.894124,821385.176159,821210.833584,821651.313888
821632.365811,820934.254402,821618.657109,821499.991846,820999.963960,821649.239792
821534.359452,821076.174702,820916.029863,821400.385654,821551.985450,821202.581696
821207.492369,821478.377574,821053.438390,821627.356500,821506.129436,821449.070105
821576.122940,820900.197251,821465.893132,821571.775204,820955.540021,821524.188039
821562.269917,820872.088230,821351.589140,821231.100508,821088.449510,821633.308689
820822.491577,821850.565837,821513.864974,821076.770543,821811.502068,821025.113306
821527.937371,821797.567392,821232.870770,821193.607644,821209.700287,821503.573964
821099.486670,821856.569430,821427.546006,821234.191173,821113.471075,821848.039482
821659.201537,820854.420999,821450.556444,821326.914428,820796.664954,821425.634979
821710.618206,821522.331081,821530.075397,821117.722538,821121.125214,821345.516669
821738.132935,821153.575205,821545.485890,821706.594945,820982.594924,821658.597682
821478.047126,821252.930693,821834.894630,820929.886314,821478.401129,821165.390798
821103.829937,821311.330739,821435.585024,820901.507970,821378.159541,821143.196461
821300.893362,821508.020646,821784.892236,820894.666361,821355.896915,821004.342914
821143.899335,820899.213472,821701.693268,821551.615346,821021.627753,821484.641428
821085.248229,820930.226490,821535.978753,820807.294684,820871.686619,821103.815452
821648.507837,821682.700620,821260.939592,821713.753400,821317.832991,821490.860678
820961.970302,821573.966097,821082.264404,821387.942964,821480.767308,821586.477454
820941.776705,821463.643122,821737.657975,821274.499720,821007.860923,821513.410933
821493.161241,821772.031235,821480.756056,821166.966793,821261.871087,821004.035921
821395.626080,821510.294094,820897.718531,821136.602739,821674.663634,821095.263556
821235.813200,821430.433380,821228.862185,821870.209172,821671.281066,821340.792351
821157.524697,820846.043507,820907.247222,821433.015687,821536.165717,820864.278070
