12570.5
11270.9
11191.4
11420.3
10683.9
10138.9
10701.7
10373.2
10886.6
11387.4
10376.1
12363.9
10296.8
12770
11057.5
12015.2
10367.8
11669.9
11859.7
12035.3
11618.7
9922
11382.2
10046.6
10109.8
11542.5
11003.9
10488.6
12439.9
10642
