7493.58
7175.04
9118.07
7960.88
9011.7
8629.03
6350.08
8401.14
9494.87
7653.87
8265.22
7166.57
6639.43
8293.18
7801.39
8812.27
7296.55
8318.04
8454.92
7765.0
7636.08
7072.12
7659.42
8863.4
8446.22
8286.99
8540.14
8155.35
7430.41
8545.34
