0,0,0,217
0,0,0,197
0,0,0,197
0,0,0,223
0,0,0,184
0,0,0,193
0,0,0,169
0,0,0,211
0,0,0,133
0,0,0,228
0,0,0,189
0,0,0,209
0,0,0,179
0,0,0,151
0,0,0,198
0,0,0,236
0,0,0,126
0,0,0,187
0,0,0,168
0,0,0,151
0,0,0,221
0,0,0,215
0,0,0,180
0,0,0,221
0,0,0,195
0,0,0,205
0,0,0,196
0,0,0,205
0,0,0,183
0,0,0,209
